Snapshot_Date,ProductID,Quantity_On_Hand,Average_Days_In_Stock
2023-08-16,FIT-302,145,60
2023-08-16,FIT-303,92,-18
2023-08-16,FIT-304,59,39
2023-08-16,FIT-401,223,147
2023-08-16,FIT-402,26,28
2023-08-16,FIT-501,135,44
2023-08-16,FIT-502,81,41
2023-08-16,FIT-503,61,24
2023-08-16,FIT-601,85,36
2023-08-17,FIT-101,160,196
2023-08-17,FIT-102,21,54
2023-08-17,FIT-103,17,40
2023-08-17,FIT-201,111,44
2023-08-17,FIT-202,109,-52
2023-08-17,FIT-203,20,36
2023-08-17,FIT-204,147,35
2023-08-17,FIT-205,119,50
2023-08-17,FIT-301,62,50
2023-08-17,FIT-302,139,58
2023-08-17,FIT-303,94,19
2023-08-17,FIT-304,57,39
2023-08-17,FIT-401,220,147
2023-08-17,FIT-402,31,27
2023-08-17,FIT-501,141,42
2023-08-17,FIT-502,75,42
2023-08-17,FIT-503,58,25
2023-08-17,FIT-601,82,37
2023-08-18,FIT-101,160,196
2023-08-18,FIT-102,21,52
2023-08-18,FIT-103,19,38
2023-08-18,FIT-201,112,44
2023-08-18,FIT-202,108,48
2023-08-18,FIT-203,15,39
2023-08-18,FIT-204,140,40
2023-08-18,FIT-205,125,54
2023-08-18,FIT-301,62,53
2023-08-18,FIT-302,148,59
2023-08-18,FIT-303,94,20
2023-08-18,FIT-304,55,33
2023-08-18,FIT-401,225,147
2023-08-18,FIT-402,30,30
2023-08-18,FIT-501,144,40
2023-08-18,FIT-502,80,38
2023-08-18,FIT-503,65,25
2023-08-18,FIT-601,81,32
2023-08-19,FIT-101,162,197
2023-08-19,FIT-102,29,55
2023-08-19,FIT-103,19,36
2023-08-19,FIT-201,112,44
2023-08-19,FIT-202,104,48
2023-08-19,FIT-203,18,39
2023-08-19,FIT-204,147,39
2023-08-19,FIT-205,119,54
2023-08-19,FIT-301,62,52
2023-08-19,FIT-302,141,59
2023-08-19,FIT-303,102,17
2023-08-19,FIT-304,53,35
2023-08-19,FIT-401,220,147
2023-08-19,FIT-402,27,28
2023-08-19,FIT-501,139,45
2023-08-19,FIT-502,78,40
2023-08-19,FIT-503,58,25
2023-08-19,FIT-601,84,36
2023-08-20,FIT-101,161,197
2023-08-20,FIT-102,28,55
2023-08-20,FIT-103,21,36
2023-08-20,FIT-201,113,45
2023-08-20,FIT-202,112,50
2023-08-20,FIT-203,12,38
2023-08-20,FIT-204,150,39
2023-08-20,FIT-205,123,48
2023-08-20,FIT-301,63,55
2023-08-20,FIT-302,140,58
2023-08-20,FIT-303,102,23
2023-08-20,FIT-304,56,-39
2023-08-20,FIT-401,222,148
2023-08-20,FIT-402,29,27
2023-08-20,FIT-501,135,46
2023-08-20,FIT-502,74,42
2023-08-20,FIT-503,66,23
2023-08-20,FIT-601,85,37
2023-08-21,FIT-101,162,197
2023-08-21,FIT-102,28,57
2023-08-21,FIT-103,22,41
2023-08-21,FIT-201,112,45
2023-08-21,FIT-202,111,54
2023-08-21,FIT-203,19,38
2023-08-21,FIT-204,140,38
2023-08-21,FIT-205,125,49
2023-08-21,FIT-301,68,52
2023-08-21,FIT-302,142,56
2023-08-21,FIT-303,98,22
2023-08-21,FIT-304,57,38
2023-08-21,FIT-401,220,148
2023-08-21,FIT-402,26,31
2023-08-21,FIT-501,137,42
2023-08-21,FIT-502,77,40
2023-08-21,FIT-503,63@,-25
2023-08-21,FIT-601,82,32
2023-08-22,FIT-101,161,198
2023-08-22,FIT-102,22,53
2023-08-22,FIT-103,20,38
2023-08-22,FIT-201,117,41
2023-08-22,FIT-202,105,51
2023-08-22,FIT-203,16,34
2023-08-22,FIT-204,140,41
2023-08-22,FIT-205,123,51
2023-08-22,FIT-301,64,54
2023-08-22,FIT-302,139,60
2023-08-22,FIT-303,97,20
2023-08-22,FIT-304,62,38
2023-08-22,FIT-401,225,148
2023-08-22,FIT-402,33,29
2023-08-22,FIT-501,142,44
2023-08-22,FIT-502,78,43
2023-08-22,FIT-503,57,27
2023-08-22,FIT-601,85,32
2023-08-23,FIT-101,161,198
2023-08-23,FIT-102,20,56
2023-08-23,FIT-103,19,36
2023-08-23,FIT-201,119,40
2023-08-23,FIT-202,107,49
2023-08-23,FIT-203,18,38
2023-08-23,FIT-204,148,35
2023-08-23,FIT-205,118,54
2023-08-23,FIT-301,68,54
2023-08-23,FIT-302,144,60
2023-08-23,FIT-303,94,18
2023-08-23,FIT-304,53,35
2023-08-23,FIT-401,221,148
2023-08-23,FIT-402,30,27
2023-08-23,FIT-501,139,41
2023-08-23,FIT-502,79,43
2023-08-23,FIT-503,62,27
2023-08-23,FIT-601,80,34
2023-08-24,FIT-101,160,198
2023-08-24,FIT-102,20,53
2023-08-24,FIT-103,25,39
2023-08-24,FIT-201,111,43
2023-08-24,FIT-202,102,54
2023-08-24,FIT-203,14,39
2023-08-24,FIT-204,141,37
2023-08-24,FIT-205,119,48
2023-08-24,FIT-301,61,52
2023-08-24,FIT-302,145,61
2023-08-24,FIT-303,98,22
2023-08-24,FIT-304,60,39
2023-08-24,FIT-401,220,149
2023-08-24,FIT-402,35,27
2023-08-24,FIT-501,135,43
2023-08-24,FIT-502,76,38
2023-08-24,FIT-503,61,22
2023-08-24,FIT-601,84,33
2023-08-25,FIT-101,161,199
2023-08-25,FIT-102,27,56
2023-08-25,FIT-103,16,36
2023-08-25,FIT-201,111,44
2023-08-25,FIT-202,103,51
2023-08-25,FIT-203,13,35
2023-08-25,FIT-204,149,40
2023-08-25,FIT-205,119,53
2023-08-25,FIT-301,61,50
2023-08-25,FIT-302,144,59
2023-08-25,FIT-303,100,17
2023-08-25,FIT-304,52,37
2023-08-25,FIT-401,222,-149
2023-08-25,FIT-402,31,32
2023-08-25,FIT-501,134,44
2023-08-25,FIT-502,81,43
2023-08-25,FIT-503,65,24
2023-08-25,FIT-601,76,37
2023-08-26,FIT-101,162,199
2023-08-26,FIT-102,22,51
2023-08-26,FIT-103,25,41
2023-08-26,FIT-201,120,40
2023-08-26,FIT-202,107,48
2023-08-26,FIT-203,11,39
2023-08-26,FIT-204,145,38
2023-08-26,FIT-205,120,52
2023-08-26,FIT-301,63,55
2023-08-26,FIT-302,142,62
2023-08-26,FIT-303,98,17
2023-08-26,FIT-304,59,35
2023-08-26,FIT-401,221,149
2023-08-26,FIT-402,35,31
2023-08-26,FIT-501,144,41
2023-08-26,FIT-502,73,41
2023-08-26,FIT-503,61,21
2023-08-26,FIT-601,77,31
2023-08-27,FIT-101,161,199
2023-08-27,FIT-102,28,52
2023-08-27,FIT-103,21,40
2023-08-27,FIT-201,111D,44
2023-08-27,FIT-202,106,52
2023-08-27,FIT-203,11,36
2023-08-27,FIT-204,147,39
2023-08-27,FIT-205,115,51
2023-08-27,FIT-301,65,56
2023-08-27,FIT-302,142,56
2023-08-27,FIT-303,98,20
2023-08-27,FIT-304,58,33
2023-08-27,FIT-401,223,149
2023-08-27,FIT-402,34,-29
2023-08-27,FIT-501,139,45
2023-08-27,FIT-502,75,40
2023-08-27,FIT-503,61,25
2023-08-27,FIT-601,83,34
2023-08-28,FIT-101,163,200
2023-08-28,FIT-102,30,57
2023-08-28,FIT-103,24,37
2023-08-28,FIT-201,114,45
2023-08-28,FIT-202,108,51
2023-08-28,FIT-203,16,35
2023-08-28,FIT-204,150,39
2023-08-28,FIT-205,124,48
2023-08-28,FIT-301,60,53
2023-08-28,FIT-302,138,62
2023-08-28,FIT-303,99,18
2023-08-28,FIT-304,52,36
2023-08-28,FIT-401,223,150
2023-08-28,FIT-402,29,28
2023-08-28,FIT-501,136,41
2023-08-28,FIT-502,79,41
2023-08-28,FIT-503,60,21
2023-08-28,FIT-601,84,31
2023-08-29,FIT-101,161,200
2023-08-29,FIT-102,21,56
2023-08-29,FIT-103,20,36
2023-08-29,FIT-201,112,41
2023-08-29,FIT-202,107,53
2023-08-29,FIT-203,17,35
2023-08-29,FIT-204,147,40
2023-08-29,FIT-205,118,52
2023-08-29,FIT-301,67,56
2023-08-29,FIT-302,145,56
2023-08-29,FIT-303,95,19
2023-08-29,FIT-304,62,36
2023-08-29,FIT-401,222,150
2023-08-29,FIT-402,25,32
2023-08-29,FIT-501,143,43
2023-08-29,FIT-502,72,42
2023-08-29,FIT-503,63,27
2023-08-29,FIT-601,83,34
2023-08-30,FIT-101,162,200
2023-08-30,FIT-102,26,51
2023-08-30,FIT-103,16,38
2023-08-30,FIT-201,118,42
2023-08-30,FIT-202,106,49
2023-08-30,FIT-203,17,38
2023-08-30,FIT-204,150,40
2023-08-30,FIT-205,123,53
2023-08-30,FIT-301,64,53
2023-08-30,FIT-302,138,59
2023-08-30,FIT-303,92,23
2023-08-30,FIT-304,60,37
2023-08-30,FIT-401,224,150
2023-08-30,FIT-402,25,32
2023-08-30,FIT-501,143,46
2023-08-30,FIT-502,78,43
2023-08-30,FIT-503,59,26
2023-08-30,FIT-601,82,35
2023-08-31,FIT-101,162,201
2023-08-31,FIT-102,21,54
2023-08-31,FIT-103,22,40
2023-08-31,FIT-201,116,42
2023-08-31,FIT-202,105,54
2023-08-31,FIT-203,10,33
2023-08-31,FIT-204,142,38
2023-08-31,FIT-205,125,52
2023-08-31,FIT-301,65,53
2023-08-31,FIT-302,138,59
2023-08-31,FIT-303,97,20
2023-08-31,FIT-304,57,38
2023-08-31,FIT-401,227,150
2023-08-31,FIT-402,34,28
2023-08-31,FIT-501,144,-46
2023-08-31,FIT-502,73,42
2023-08-31,FIT-503,57,25
2023-08-31,FIT-601,76,31
2023-09-01,FIT-101,163,201
2023-09-01,FIT-102,22,51
2023-09-01,FIT-103,23,42
2023-09-01,FIT-201,120,40
2023-09-01,FIT-202,103,52
2023-09-01,FIT-203,12,34
2023-09-01,FIT-204,150,36
2023-09-01,FIT-205,122,54
2023-09-01,FIT-301,61,54
2023-09-01,FIT-302,143,58
2023-09-01,FIT-303,96,20
2023-09-01,FIT-304,58,35
2023-09-01,FIT-401,227,151
2023-09-01,FIT-402,27,32
2023-09-01,FIT-501,143,45
2023-09-01,FIT-502,73,40
2023-09-01,FIT-503,65,21
2023-09-01,FIT-601,81,37
2023-09-02,FIT-101,163,201
2023-09-02,FIT-102,24,55
2023-09-02,FIT-103,23,41
2023-09-02,FIT-201,114,43
2023-09-02,FIT-202,107,48
2023-09-02,FIT-203,13,36
2023-09-02,FIT-204,148,37
2023-09-02,FIT-205,117,53
2023-09-02,FIT-301,64,52
2023-09-02,FIT-302,147,58
2023-09-02,FIT-303,97,17
2023-09-02,FIT-304,59,36
2023-09-02,FIT-401,223,151
2023-09-02,FIT-402,27,30
2023-09-02,FIT-501,138,43
2023-09-02,FIT-502,80,44
2023-09-02,FIT-503,63,27
2023-09-02,FIT-601,82,36
2023-09-03,FIT-101,162,202
2023-09-03,FIT-102,24,51
2023-09-03,FIT-103,19,42
2023-09-03,FIT-201,118,45
2023-09-03,FIT-202,107,53
2023-09-03,FIT-203,13,37
2023-09-03,FIT-204,140,40
2023-09-03,FIT-205,116,54
2023-09-03,FIT-301,69,54
2023-09-03,FIT-302,142,61
2023-09-03,FIT-303,94,22
2023-09-03,FIT-304,60,37
2023-09-03,FIT-401,221,151
2023-09-03,FIT-402,27,32
2023-09-03,FIT-501,134,46
2023-09-03,FIT-502,78,41
2023-09-03,FIT-503,66,23
2023-09-03,FIT-601,84,35
2023-09-04,FIT-101,161,202
2023-09-04,FIT-102,20,55
2023-09-04,FIT-103,25,41
2023-09-04,FIT-201,116,41
2023-09-04,FIT-202,106,53
2023-09-04,FIT-203,17,37
2023-09-04,FIT-204,142,37
2023-09-04,FIT-205,125,54
2023-09-04,FIT-301,66,51
2023-09-04,FIT-302,144,61
2023-09-04,FIT-303,94,19
2023-09-04,FIT-304,53,34
2023-09-04,FIT-401,226,151
2023-09-04,FIT-402,35,33
2023-09-04,FIT-501,137,43
2023-09-04,FIT-502,77,38
2023-09-04,FIT-503,58,21
2023-09-04,FIT-601,76,37
2023-09-05,FIT-101,163,202
2023-09-05,FIT-102,25,57
2023-09-05,FIT-103,17,36
2023-09-05,FIT-201,111,45
2023-09-05,FIT-202,106,52
2023-09-05,FIT-203,15,36
2023-09-05,FIT-204,146,39
2023-09-05,FIT-205,123,52
2023-09-05,FIT-301,70,56
2023-09-05,FIT-302,146,60
2023-09-05,FIT-303,99,23
2023-09-05,FIT-304,57,33
2023-09-05,FIT-401,221,152
2023-09-05,FIT-402,32,32
2023-09-05,FIT-501,141,42
2023-09-05,FIT-502,77,38
2023-09-05,FIT-503,58,21
2023-09-05,FIT-601,79,-37
2023-09-06,FIT-101,161,203
2023-09-06,FIT-102,26,56
2023-09-06,FIT-103,17,-39
2023-09-06,FIT-201,113,40
2023-09-06,FIT-202,108,48
2023-09-06,FIT-203,12,36
2023-09-06,FIT-204,144,36
2023-09-06,FIT-205,119,52
2023-09-06,FIT-301,61,53
2023-09-06,FIT-302,143,61
2023-09-06,FIT-303,96,20
2023-09-06,FIT-304,60,36
2023-09-06,FIT-401,221,152
2023-09-06,FIT-402,29,33
2023-09-06,FIT-501,142,46
2023-09-06,FIT-502,74,41
2023-09-06,FIT-503,63,21
2023-09-06,FIT-601,76,31
2023-09-07,FIT-101,162,203
2023-09-07,FIT-102,25,54
2023-09-07,FIT-103,17,37
2023-09-07,FIT-201,118,45
2023-09-07,FIT-202,103,54
2023-09-07,FIT-203,13,36
2023-09-07,FIT-204,145,40
2023-09-07,FIT-205,116,50
2023-09-07,FIT-301,68,55
2023-09-07,FIT-302,141,62
2023-09-07,FIT-303,102,18
2023-09-07,FIT-304,53,34
2023-09-07,FIT-401,223,152
2023-09-07,FIT-402,33,31
2023-09-07,FIT-501,137,46
2023-09-07,FIT-502,79,42
2023-09-07,FIT-503,63,23
2023-09-07,FIT-601,79,35
2023-09-08,FIT-101,163,203
2023-09-08,FIT-102,27,57
2023-09-08,FIT-103,24,41
2023-09-08,FIT-201,114,44
2023-09-08,FIT-202,110,-50
2023-09-08,FIT-203,16,37
2023-09-08,FIT-204,148,37
2023-09-08,FIT-205,125,53
2023-09-08,FIT-301,68,51
2023-09-08,FIT-302,144,61
2023-09-08,FIT-303,101,19
2023-09-08,FIT-304,55,38
2023-09-08,FIT-401,225,152
2023-09-08,FIT-402,27,28
2023-09-08,FIT-501,134,46
2023-09-08,FIT-502,79,43
2023-09-08,FIT-503,58,21
2023-09-08,FIT-601,77,31
2023-09-09,FIT-101,162,204
2023-09-09,FIT-102,25,57
2023-09-09,FIT-103,25,36
2023-09-09,FIT-201,119,40
2023-09-09,FIT-202,102,48
2023-09-09,FIT-203,11,34
2023-09-09,FIT-204,141,37
2023-09-09,FIT-205,117,49
2023-09-09,FIT-301,66,52
2023-09-09,FIT-302,141,62
2023-09-09,FIT-303,94,19
2023-09-09,FIT-304,54,37
2023-09-09,FIT-401,225,153
2023-09-09,FIT-402,32,32
2023-09-09,FIT-501,141,46
2023-09-09,FIT-502,72,39
2023-09-09,FIT-503,65,21
2023-09-09,FIT-601,82,35
2023-09-10,FIT-101,162,204
2023-09-10,FIT-102,21,52
2023-09-10,FIT-103,20,40
2023-09-10,FIT-201,115,41
2023-09-10,FIT-202,106,50
2023-09-10,FIT-203,11,36
2023-09-10,FIT-204,140,40
2023-09-10,FIT-205,122,48
2023-09-10,FIT-301,63,54
2023-09-10,FIT-302,143,58
2023-09-10,FIT-303,99,22
2023-09-10,FIT-304,52,38
2023-09-10,FIT-401,225,153
2023-09-10,FIT-402,34,32
2023-09-10,FIT-501,135,45
2023-09-10,FIT-502,75,39
2023-09-10,FIT-503,62,21
2023-09-10,FIT-601,81,37
2023-09-11,FIT-101,161,204
2023-09-11,FIT-102,27,56
2023-09-11,FIT-103,17,38
2023-09-11,FIT-201,121,45
2023-09-11,FIT-202,112,51
2023-09-11,FIT-203,11,36
2023-09-11,FIT-204,147,41
2023-09-11,FIT-205,119,52
2023-09-11,FIT-301,67,52
2023-09-11,FIT-302,144,56
2023-09-11,FIT-303,95,23
2023-09-11,FIT-304,52,36
2023-09-11,FIT-401,222,153
2023-09-11,FIT-402,26,30
2023-09-11,FIT-501,137,43
2023-09-11,FIT-502,73,41
2023-09-11,FIT-503,65,22
2023-09-11,FIT-601,75,35
2023-09-12,FIT-101,161,205
2023-09-12,FIT-102,23,55
2023-09-12,FIT-103,16,36
2023-09-12,FIT-201,121,39
2023-09-12,FIT-202,102,49
2023-09-12,FIT-203,18,34
2023-09-12,FIT-204,144,38
2023-09-12,FIT-205,117,50
2023-09-12,FIT-301,67,56
2023-09-12,FIT-302,146,61
2023-09-12,FIT-303,100,18
2023-09-12,FIT-304,57,33
2023-09-12,FIT-401,222,153
2023-09-12,FIT-402,30,28
2023-09-12,FIT-501,134,45
2023-09-12,FIT-502,76,41
2023-09-12,FIT-503,61,23
2023-09-12,FIT-601,85,31
2023-09-13,FIT-101,161,205
2023-09-13,FIT-102,26,54
2023-09-13,FIT-103,21,37
2023-09-13,FIT-201,114,45
2023-09-13,FIT-202,110,49
2023-09-13,FIT-203,18,35
2023-09-13,FIT-204,149,35
2023-09-13,FIT-205,124,52
2023-09-13,FIT-301,65,55
2023-09-13,FIT-302,145,62
2023-09-13,FIT-303,100,23
2023-09-13,FIT-304,62,38
2023-09-13,FIT-401,225,154
2023-09-13,FIT-402,26,27
2023-09-13,FIT-501,134,43
2023-09-13,FIT-502,79,43
2023-09-13,FIT-503,58,21
2023-09-13,FIT-601,79,35
2023-09-14,FIT-101,161,205
2023-09-14,FIT-102,28,55
2023-09-14,FIT-103,18,39
2023-09-14,FIT-201,114,45
2023-09-14,FIT-202,103,51
2023-09-14,FIT-203,19,36
2023-09-14,FIT-204,148,38
2023-09-14,FIT-205,118,49
2023-09-14,FIT-301,70,56
2023-09-14,FIT-302,142,61
2023-09-14,FIT-303,95,22
2023-09-14,FIT-304,52,-34
2023-09-14,FIT-401,226,154
2023-09-14,FIT-402,29,33
2023-09-14,FIT-501,140,42
2023-09-14,FIT-502,75,43
2023-09-14,FIT-503,56,25
2023-09-14,FIT-601,83p,37
2023-09-15,FIT-101,161,206
2023-09-15,FIT-102,23,53
2023-09-15,FIT-103,23,40
2023-09-15,FIT-201,120,43
2023-09-15,FIT-202,107,50
2023-09-15,FIT-203,15,34
2023-09-15,FIT-204,143,41
2023-09-15,FIT-205,119,48
2023-09-15,FIT-301,69,50
2023-09-15,FIT-302,148,-61
2023-09-15,FIT-303,101,21
2023-09-15,FIT-304,52,36
2023-09-15,FIT-401,226,154
2023-09-15,FIT-402,32,29
2023-09-15,FIT-501,141,46
2023-09-15,FIT-502,78,38
2023-09-15,FIT-503,60,23
2023-09-15,FIT-601,85,37
2023-09-16,FIT-101,162,-206
2023-09-16,FIT-102,21,57
2023-09-16,FIT-103,20,41
2023-09-16,FIT-201,119,40
2023-09-16,FIT-202,105,52
2023-09-16,FIT-203,19,34
2023-09-16,FIT-204,142,39
2023-09-16,FIT-205,118,48
2023-09-16,FIT-301,68,53
2023-09-16,FIT-302,138,62
2023-09-16,FIT-303,99,21
2023-09-16,FIT-304,57,-36
2023-09-16,FIT-401,225,154
2023-09-16,FIT-402,31,31
2023-09-16,FIT-501,139,44
2023-09-16,FIT-502,72,42
2023-09-16,FIT-503,60,24
2023-09-16,FIT-601,75,37
2023-09-17,FIT-101,162,206
2023-09-17,FIT-102,21D,56
2023-09-17,FIT-103,20,41
2023-09-17,FIT-201,119,45
2023-09-17,FIT-202,111,52
2023-09-17,FIT-203,17,34
2023-09-17,FIT-204,144,41
2023-09-17,FIT-205,117,50
2023-09-17,FIT-301,65,53
2023-09-17,FIT-302,146,58
2023-09-17,FIT-303,92,17
2023-09-17,FIT-304,55,38
2023-09-17,FIT-401,228,155
2023-09-17,FIT-402,34,31
2023-09-17,FIT-501,142,42
2023-09-17,FIT-502,81,40
2023-09-17,FIT-503,66,21
2023-09-17,FIT-601,83,32
2023-09-18,FIT-101,162,207
2023-09-18,FIT-102,29,55
2023-09-18,FIT-103,17,40
2023-09-18,FIT-201,115,43
2023-09-18,FIT-202,102,54
2023-09-18,FIT-203,11,35
2023-09-18,FIT-204,143,37
2023-09-18,FIT-205,117,52
2023-09-18,FIT-301,64,54
2023-09-18,FIT-302,146,59
2023-09-18,FIT-303,102,22
2023-09-18,FIT-304,57,35
2023-09-18,FIT-401,229,155
2023-09-18,FIT-402,32,28
2023-09-18,FIT-501,144,45
2023-09-18,FIT-502,79,40
2023-09-18,FIT-503,59,25
2023-09-18,FIT-601,77,32
2023-09-19,FIT-101,163,207
2023-09-19,FIT-102,27,55
2023-09-19,FIT-103,23,41
2023-09-19,FIT-201,119,45
2023-09-19,FIT-202,102,54
2023-09-19,FIT-203,18,37
2023-09-19,FIT-204,147,40
2023-09-19,FIT-205,122,50
2023-09-19,FIT-301,60,56
2023-09-19,FIT-302,143,58
2023-09-19,FIT-303,102,19
2023-09-19,FIT-304,55,37
2023-09-19,FIT-401,223,155
2023-09-19,FIT-402,26,33
2023-09-19,FIT-501,137,44
2023-09-19,FIT-502,72,44
2023-09-19,FIT-503,62,24
2023-09-19,FIT-601,80,36
2023-09-20,FIT-101,163,207
2023-09-20,FIT-102,26,56
2023-09-20,FIT-103,16,41
2023-09-20,FIT-201,111,39
2023-09-20,FIT-202,109,52
2023-09-20,FIT-203,18,33
2023-09-20,FIT-204,148,41
2023-09-20,FIT-205,122,48
2023-09-20,FIT-301,65,54
2023-09-20,FIT-302,146,59
2023-09-20,FIT-303,93,17
2023-09-20,FIT-304,58,35
2023-09-20,FIT-401,228,155
2023-09-20,FIT-402,33,29
2023-09-20,FIT-501,138,-44
2023-09-20,FIT-502,76,40
2023-09-20,FIT-503,57,27
2023-09-20,FIT-601,78,36
2023-09-21,FIT-101,163d,208
2023-09-21,FIT-102,21,57
2023-09-21,FIT-103,17,41
2023-09-21,FIT-201,121,44
2023-09-21,FIT-202,109,53
2023-09-21,FIT-203,12,34
2023-09-21,FIT-204,147,36
2023-09-21,FIT-205,123,49
2023-09-21,FIT-301,66,52
2023-09-21,FIT-302,139,60
2023-09-21,FIT-303,96,22
2023-09-21,FIT-304,59,39
2023-09-21,FIT-401,225,156
2023-09-21,FIT-402,31,28
2023-09-21,FIT-501,142,40
2023-09-21,FIT-502,79,39
2023-09-21,FIT-503,63,22
2023-09-21,FIT-601,85,37
2023-09-22,FIT-101,164,208
2023-09-22,FIT-102,30,51
2023-09-22,FIT-103,22,-42
2023-09-22,FIT-201,115,41
2023-09-22,FIT-202,102,53
2023-09-22,FIT-203,19,33
2023-09-22,FIT-204,148,38
2023-09-22,FIT-205,118,48
2023-09-22,FIT-301,66,55
2023-09-22,FIT-302,147,60
2023-09-22,FIT-303,99,19
2023-09-22,FIT-304,53,34
2023-09-22,FIT-401,225,156
2023-09-22,FIT-402,32,31
2023-09-22,FIT-501,142,43
2023-09-22,FIT-502,74,38
2023-09-22,FIT-503,57,25
2023-09-22,FIT-601,78,37
2023-09-23,FIT-101,164,208
2023-09-23,FIT-102,20,53
2023-09-23,FIT-103,24,38
2023-09-23,FIT-201,116,44
2023-09-23,FIT-202,104,53
2023-09-23,FIT-203,20,34
2023-09-23,FIT-204,140,40
2023-09-23,FIT-205,116,53
2023-09-23,FIT-301,60,56
2023-09-23,FIT-302,146,60
2023-09-23,FIT-303,92,22
2023-09-23,FIT-304,59,33
2023-09-23,FIT-401,228,156
2023-09-23,FIT-402,35,29
2023-09-23,FIT-501,134,42
2023-09-23,FIT-502,76,43
2023-09-23,FIT-503,59,22
2023-09-23,FIT-601,79,32
2023-09-24,FIT-101,162,209
2023-09-24,FIT-102,22,55
2023-09-24,FIT-103,23,40
2023-09-24,FIT-201,111,39
2023-09-24,FIT-202,106,49
2023-09-24,FIT-203,14,33
2023-09-24,FIT-204,149,35
2023-09-24,FIT-205,117,52
2023-09-24,FIT-301,67,54
2023-09-24,FIT-302,145,58
2023-09-24,FIT-303,99,19
2023-09-24,FIT-304,60,36
2023-09-24,FIT-401,226,156
2023-09-24,FIT-402,35,27
2023-09-24,FIT-501,136,46
2023-09-24,FIT-502,78,40
2023-09-24,FIT-503,59,24
2023-09-24,FIT-601,77,35
2023-09-25,FIT-101,162,209
2023-09-25,FIT-102,25,56
2023-09-25,FIT-103,24,40
2023-09-25,FIT-201,116,43
2023-09-25,FIT-202,112,48
2023-09-25,FIT-203,12,36
2023-09-25,FIT-204,144,40
2023-09-25,FIT-205,120,51
2023-09-25,FIT-301,60,54
2023-09-25,FIT-302,140,61
2023-09-25,FIT-303,100,21
2023-09-25,FIT-304,61,39
2023-09-25,FIT-401,226,157
2023-09-25,FIT-402,32,29
2023-09-25,FIT-501,141,41
2023-09-25,FIT-502,76,42
2023-09-25,FIT-503,60,21
2023-09-25,FIT-601,83,37
2023-09-26,FIT-101,162,209
2023-09-26,FIT-102,30,-54
2023-09-26,FIT-103,15,42
2023-09-26,FIT-201,121,39
2023-09-26,FIT-202,110,51
2023-09-26,FIT-203,13,35
2023-09-26,FIT-204,141,35
2023-09-26,FIT-205,115,50
2023-09-26,FIT-301,65,53
2023-09-26,FIT-302,140,62
2023-09-26,FIT-303,99,19
2023-09-26,FIT-304,56,34
2023-09-26,FIT-401,228,157
2023-09-26,FIT-402,27,33
2023-09-26,FIT-501,144,45
2023-09-26,FIT-502,79,44
2023-09-26,FIT-503,62,23
2023-09-26,FIT-601,84,34
2023-09-27,FIT-101,162,210
2023-09-27,FIT-102,25,52
2023-09-27,FIT-103,16,-42
2023-09-27,FIT-201,115,43
2023-09-27,FIT-202,104,53
2023-09-27,FIT-203,12,36
2023-09-27,FIT-204,144,36
2023-09-27,FIT-205,119,52
2023-09-27,FIT-301,61,51
2023-09-27,FIT-302,139,58
2023-09-27,FIT-303,99,20
2023-09-27,FIT-304,53,39
2023-09-27,FIT-401,224,157
2023-09-27,FIT-402,29,31
2023-09-27,FIT-501,143,46
2023-09-27,FIT-502,74,38
2023-09-27,FIT-503,64,24
2023-09-27,FIT-601,79,35
2023-09-28,FIT-101,163,210
2023-09-28,FIT-102,28,52
2023-09-28,FIT-103,16,41
2023-09-28,FIT-201,116,43
2023-09-28,FIT-202,108,51
2023-09-28,FIT-203,17,39
2023-09-28,FIT-204,146,38
2023-09-28,FIT-205,118,48
2023-09-28,FIT-301,66,51
2023-09-28,FIT-302,146,60
2023-09-28,FIT-303,93,22
2023-09-28,FIT-304,61,36
2023-09-28,FIT-401,228,157
2023-09-28,FIT-402,33,28
2023-09-28,FIT-501,143,45
2023-09-28,FIT-502,73,43
2023-09-28,FIT-503,64,25
2023-09-28,FIT-601,78,36
2023-09-29,FIT-101,162,210
2023-09-29,FIT-102,23,54
2023-09-29,FIT-103,21,40
2023-09-29,FIT-201,121,45
2023-09-29,FIT-202,106,53
2023-09-29,FIT-203,17,37
2023-09-29,FIT-204,150,36
2023-09-29,FIT-205,124,51
2023-09-29,FIT-301,66,52
2023-09-29,FIT-302,144,61
2023-09-29,FIT-303,96,22
2023-09-29,FIT-304,56,37
2023-09-29,FIT-401,226,158
2023-09-29,FIT-402,26,29
2023-09-29,FIT-501,137,43
2023-09-29,FIT-502,77,44
2023-09-29,FIT-503,64,23
2023-09-29,FIT-601,81,35
2023-09-30,FIT-101,163,211
2023-09-30,FIT-102,24,51
2023-09-30,FIT-103,25,41
2023-09-30,FIT-201,112,45
2023-09-30,FIT-202,103,53
2023-09-30,FIT-203,20,39
2023-09-30,FIT-204,149,37
2023-09-30,FIT-205,123,51
2023-09-30,FIT-301,61,54
2023-09-30,FIT-302,142,59
2023-09-30,FIT-303,94,18
2023-09-30,FIT-304,61,38
2023-09-30,FIT-401,226,158
2023-09-30,FIT-402,34,32
2023-09-30,FIT-501,138,46
2023-09-30,FIT-502,71,43
2023-09-30,FIT-503,56,22
2023-09-30,FIT-601,82,32
2023-10-01,FIT-101,164,211
